time_s,pos_err_m,ang_err_deg
13.100000,0.000027,0.827250
13.100000,0.000030,0.926777
13.100000,0.000033,0.996779
13.100000,0.000035,1.056624
13.100000,0.000037,1.116596
13.200000,0.000039,1.183301
13.200000,0.000041,1.262443
13.200000,0.000043,1.306946
13.200000,0.000046,1.396710
13.200000,0.000048,1.471563
13.200000,0.000051,1.554107
13.200000,0.000053,1.626232
13.200000,0.000055,1.685173
13.300000,0.000057,1.738427
13.300000,0.000059,1.803374
13.300000,0.000061,1.864766
13.300000,0.000063,1.933954
13.300000,0.000066,2.010820
13.300000,0.000069,2.088350
13.300000,0.000071,2.176913
13.300000,0.000074,2.252309
13.400000,0.000076,2.328043
13.400000,0.000079,2.394278
13.400000,0.000082,2.497156
13.400000,0.000085,2.576539
13.400000,0.000089,2.726563
13.400000,0.000093,2.842912
13.400000,0.000098,2.982626
13.400000,0.000105,3.190568
13.400000,0.000113,3.446979
13.500000,0.000125,3.815946
13.500000,0.000133,4.056553
13.500000,0.000143,4.346259
13.500000,0.000158,4.805376
13.500000,0.000167,5.089610
13.500000,0.000183,5.562053
13.600000,0.000201,6.132382
13.600000,0.000214,6.513441
13.600000,0.000227,6.923960
13.600000,0.000240,7.299647
13.600000,0.000252,7.686108
13.600000,0.000267,8.124593
13.600000,0.000282,8.582700
13.600000,0.000297,9.052023
13.700000,0.000315,9.593051
13.700000,0.000331,10.086494
13.700000,0.000347,10.566192
13.700000,0.000361,10.978127
13.700000,0.000377,11.476092
13.700000,0.000398,12.113201
13.700000,0.000417,12.695749
13.800000,0.000435,13.244119
13.800000,0.000449,13.679645
13.800000,0.000469,14.281963
13.800000,0.000486,14.809770
13.800000,0.000500,15.217035
13.800000,0.000518,15.785729
13.800000,0.000539,16.430268
13.800000,0.000550,16.750126
13.900000,0.000568,17.297171
13.900000,0.000590,17.956611
13.900000,0.000599,18.238894
13.900000,0.000611,18.589614
13.900000,0.000626,19.079461
13.900000,0.000637,19.417128
13.900000,0.000655,19.952849
13.900000,0.000673,20.491236
14.000000,0.000702,21.402558
14.000000,0.000725,22.096820
14.000000,0.000738,22.498853
14.000000,0.000760,23.172082
14.000000,0.000773,23.590845
14.000000,0.000793,24.187423
14.000000,0.000810,24.702679
14.100000,0.000828,25.267646
14.100000,0.000844,25.764299
14.100000,0.000859,26.216639
14.100000,0.000878,26.821308
14.100000,0.000875,26.947481
14.100000,0.000890,27.223239
14.100000,0.000897,27.076698
14.100000,0.000897,26.840974
14.100000,0.000891,26.416823
14.200000,0.000880,25.922131
14.200000,0.000875,25.622020
14.200000,0.000873,25.510261
14.200000,0.000874,25.604149
14.200000,0.000875,25.765423
14.200000,0.000877,25.925985
14.200000,0.000873,25.885932
14.200000,0.000873,25.910252
14.300000,0.000865,25.630842
14.300000,0.000863,25.459252
14.300000,0.000860,25.332547
14.300000,0.000859,25.253469
14.300000,0.000851,25.031202
14.300000,0.000852,25.074760
14.300000,0.000841,24.780705
14.300000,0.000843,24.877821
14.400000,0.000818,24.885506
14.400000,0.000725,24.282145
14.400000,0.000650,24.220991
14.400000,0.000551,23.732641
14.400000,0.000503,23.453220
14.400000,0.000407,23.480248
14.400000,0.000364,23.502195
14.500000,0.000303,23.531269
14.500000,0.000128,21.868891
14.500000,0.000102,21.866772
14.500000,0.000274,20.776574
14.500000,0.000411,20.757638
14.500000,0.000581,19.652219
14.500000,0.000740,19.653543
14.600000,0.000900,19.665181
14.600000,0.001076,18.467028
14.600000,0.001256,18.474799
14.600000,0.001385,17.874662
14.600000,0.001514,17.271284
14.600000,0.001672,16.075336
14.600000,0.001802,16.069589
14.700000,0.001892,16.067144
14.700000,0.002002,16.066326
14.700000,0.002122,16.067952
14.700000,0.002232,16.070865
14.700000,0.002382,16.075023
14.700000,0.002512,16.077265
14.700000,0.002642,16.077547
14.700000,0.002812,16.075517
14.800000,0.003107,10.670232
14.800000,0.003367,10.667894
14.800000,0.003610,10.130786
14.800000,0.003924,9.264448
14.800000,0.004224,9.265915
14.800000,0.004548,9.266841
14.900000,0.004899,9.266909
14.900000,0.005199,9.266444
14.900000,0.005345,9.264660
14.900000,0.005465,9.253579
14.900000,0.005813,9.205694
14.900000,0.006661,2.976688
14.900000,0.007155,1.359474
14.900000,0.007635,1.356916
15.000000,0.008235,1.380040
15.000000,0.008783,1.425437
15.000000,0.009349,0.935878
15.000000,0.009996,1.012173
15.000000,0.010532,0.086370
15.000000,0.011374,0.608597
15.000000,0.012196,0.550978
15.000000,0.013003,0.548522
15.100000,0.013770,0.628558
15.100000,0.014482,0.713656
15.100000,0.015468,0.836568
15.100000,0.016126,0.914501
15.100000,0.016896,0.537130
15.100000,0.017733,0.612700
15.100000,0.018391,0.668883
15.200000,0.019288,0.830198
15.200000,0.020125,0.905659
15.200000,0.021142,0.998142
15.200000,0.022114,1.089038
15.200000,0.023086,1.180490
15.200000,0.024120,1.454111
15.200000,0.024706,1.367920
15.300000,0.025419,1.429595
15.300000,0.026197,1.495813
15.300000,0.026941,1.680823
15.300000,0.027919,1.759322
15.300000,0.028796,1.894557
15.300000,0.029703,1.970352
15.300000,0.030611,2.046514
15.400000,0.031798,2.151309
15.400000,0.032646,2.176781
15.400000,0.033642,2.264722
15.400000,0.034499,2.357721
15.400000,0.035673,2.565052
15.400000,0.037027,2.735886
15.400000,0.037802,2.871631
15.500000,0.039076,3.033773
15.500000,0.040089,3.196751
15.500000,0.041283,3.373533
15.500000,0.042317,3.532712
15.500000,0.043090,3.713334
15.500000,0.044044,3.856653
15.500000,0.044999,3.995095
15.600000,0.045971,4.182178
15.600000,0.046488,4.260133
15.600000,0.047363,4.380841
15.600000,0.048058,4.517962
15.600000,0.048932,4.642836
15.600000,0.050046,4.804977
15.600000,0.050978,4.989073
15.700000,0.052011,5.141341
15.700000,0.052784,5.308614
15.700000,0.053897,5.468575
15.700000,0.054739,5.661548
15.700000,0.056011,5.842360
15.700000,0.057124,6.001645
15.700000,0.057796,6.193814
15.800000,0.058988,6.366994
15.800000,0.059745,6.575017
15.800000,0.060603,6.724489
15.800000,0.061636,6.873234
15.800000,0.062748,7.032923
15.800000,0.064019,7.215319
15.800000,0.063350,7.489328
15.900000,0.064303,7.626728
15.900000,0.065415,7.787384
15.900000,0.066686,7.971194
15.900000,0.067797,8.131932
15.900000,0.069464,8.372571
15.900000,0.070337,8.498426
15.900000,0.066204,8.252349
16.000000,0.067474,8.435390
16.000000,0.068347,8.561338
16.000000,0.069378,8.710303
16.000000,0.070648,8.893763
16.000000,0.068280,8.665351
16.000000,0.069311,8.814335
16.000000,0.068472,8.800689
16.100000,0.069662,8.972429
16.100000,0.070773,9.132719
16.100000,0.070092,9.147671
16.100000,0.071440,9.342439
16.100000,0.072471,9.491412
16.100000,0.073581,9.651842
16.100000,0.070138,9.384796
16.200000,0.071486,9.579988
16.200000,0.072676,9.765168
16.200000,0.072794,9.900315
16.200000,0.072933,10.035324
16.200000,0.074120,10.275230
16.200000,0.074911,10.431612
16.200000,0.075781,10.596500
16.300000,0.071763,10.333490
16.300000,0.073109,10.568297
16.300000,0.072269,10.594248
16.300000,0.073534,10.865608
16.300000,0.072098,10.915087
16.300000,0.073362,11.221533
16.300000,0.074309,11.443863
16.400000,0.075415,11.688849
16.400000,0.076678,11.952140
16.400000,0.077863,12.192380
16.400000,0.079126,12.453409
16.400000,0.072226,11.603830
16.400000,0.073331,11.850270
16.500000,0.074594,12.136048
16.500000,0.075698,12.384148
16.500000,0.076724,12.610071
16.500000,0.078065,12.899016
16.500000,0.079405,13.184435
16.500000,0.080823,13.488490
16.500000,0.082084,13.762921
16.600000,0.083265,14.023230
16.600000,0.084209,14.232259
16.600000,0.085310,14.475462
16.600000,0.074459,12.960473
16.600000,0.073882,12.953741
16.600000,0.075054,13.192638
16.600000,0.076311,13.448403
16.700000,0.077148,13.619345
16.700000,0.073018,13.101380
16.700000,0.074428,13.377131
16.700000,0.075935,13.670600
16.700000,0.076822,13.843063
16.700000,0.072591,13.286766
16.700000,0.073478,13.458504
16.800000,0.074808,13.715687
16.800000,0.075961,13.938465
16.800000,0.077315,14.195728
16.800000,0.078626,14.436222
16.800000,0.080310,14.745866
16.800000,0.082460,15.141653
16.900000,0.084488,15.502634
16.900000,0.086160,15.794554
16.900000,0.087538,16.034889
16.900000,0.088914,16.275283
16.900000,0.090620,16.567353
16.900000,0.076377,14.539916
16.900000,0.077620,14.746223
17.000000,0.078966,14.969692
17.000000,0.080622,15.244650
17.000000,0.082175,15.502344
17.000000,0.083520,15.725631
17.000000,0.085323,16.017654
17.000000,0.079015,15.124245
17.100000,0.080751,15.399211
17.100000,0.082596,15.691373
17.100000,0.084006,15.914784
17.100000,0.085199,16.103809
17.100000,0.080711,15.409790
17.100000,0.079556,15.114925
17.100000,0.081727,15.458557
17.200000,0.083790,15.785019
17.200000,0.082605,15.523728
17.200000,0.083829,15.715261
17.200000,0.085294,15.938674
17.200000,0.086996,16.196456
17.200000,0.088924,16.488614
17.200000,0.090852,16.780734
17.300000,0.092232,16.986940
17.300000,0.086000,15.488710
17.300000,0.087422,15.694926
17.300000,0.086763,15.437236
17.300000,0.088304,15.660656
17.300000,0.086934,15.272635
17.300000,0.088594,15.513225
17.300000,0.090134,15.736616
17.400000,0.089830,15.513330
17.400000,0.091018,15.647147
17.400000,0.090038,15.304835
17.400000,0.091273,15.476698
17.400000,0.091440,15.298864
17.400000,0.093416,15.573814
17.500000,0.094897,15.780017
17.500000,0.093894,15.415660
17.500000,0.095564,15.639064
17.500000,0.094304,15.238615
17.500000,0.096231,15.496376
17.500000,0.097643,15.685395
17.500000,0.096472,15.327830
17.500000,0.098527,15.602769
17.600000,0.098794,15.484060
17.600000,0.100566,15.673527
17.600000,0.099261,15.310335
17.600000,0.100595,15.482178
17.600000,0.099720,15.172319
17.600000,0.101320,15.378528
17.600000,0.103321,15.636293
17.700000,0.102312,15.311252
17.700000,0.104179,15.551809
17.700000,0.106188,15.809541
17.700000,0.105087,15.482977
17.700000,0.103983,15.155740
17.700000,0.106196,15.430686
17.800000,0.108132,15.671259
17.800000,0.110345,15.946204
17.800000,0.112832,16.255527
17.800000,0.108691,15.397019
17.800000,0.110840,15.654798
17.800000,0.112988,15.912569
17.900000,0.111623,15.585910
17.900000,0.113342,15.792119
17.900000,0.116062,16.118622
17.900000,0.118510,16.410770
17.900000,0.113855,15.517343
17.900000,0.116819,15.861057
17.900000,0.115063,15.500306
18.000000,0.117286,15.758092
18.000000,0.117559,15.706507
18.000000,0.118642,15.758019
18.000000,0.117628,15.483146
18.000000,0.119554,15.706539
18.000000,0.120740,15.844003
18.000000,0.118984,15.483207
18.100000,0.121059,15.723797
18.100000,0.123429,15.998746
18.100000,0.125947,16.290867
18.100000,0.120787,15.397246
18.100000,0.123010,15.655006
18.100000,0.124788,15.861222
18.200000,0.122864,15.500356
18.200000,0.125383,15.792466
18.200000,0.127605,16.050214
18.200000,0.131011,16.445453
18.200000,0.125345,15.551837
18.200000,0.127883,15.843993
18.300000,0.129568,16.033013
18.300000,0.126774,15.586217
18.300000,0.128646,15.809256
18.300000,0.129790,16.009137
18.300000,0.131212,16.179850
18.300000,0.133318,16.278221
18.300000,0.135529,16.342424
18.400000,0.126074,14.699789
18.400000,0.128578,14.848918
18.400000,0.130746,14.995542
18.400000,0.131578,15.009107
18.400000,0.131486,14.889828
18.400000,0.129947,14.605902
18.400000,0.128623,14.339591
18.500000,0.132188,14.666239
18.500000,0.135370,14.925498
18.500000,0.134463,14.602449
18.500000,0.136696,14.774733
18.500000,0.134857,14.404421
18.500000,0.137769,14.648548
18.500000,0.135529,14.263178
18.600000,0.137609,14.441972
18.600000,0.141562,14.747770
18.600000,0.143472,14.826617
18.600000,0.142447,14.488782
18.600000,0.140806,14.071050
18.600000,0.143425,14.214927
18.600000,0.142221,13.819829
18.700000,0.145059,13.969633
18.700000,0.145386,13.643627
18.700000,0.148662,13.811110
18.700000,0.146856,13.384930
18.700000,0.149259,13.510897
18.700000,0.153192,13.719519
18.700000,0.150949,13.274936
18.800000,0.154009,13.437259
18.800000,0.156414,13.563871
18.800000,0.158818,13.689629
18.800000,0.161659,13.837481
18.800000,0.163844,13.951011
18.800000,0.166467,14.087321
18.800000,0.170182,14.267851
18.800000,0.173023,14.385180
18.900000,0.176302,14.499968
18.900000,0.179582,14.604763
18.900000,0.163128,12.381377
18.900000,0.165318,12.449653
18.900000,0.168604,12.542021
18.900000,0.171670,12.617217
18.900000,0.165104,11.569317
19.000000,0.166851,11.566810
19.000000,0.169701,11.633839
19.000000,0.171893,11.689131
19.000000,0.174085,11.747741
19.000000,0.176934,11.827365
19.000000,0.179564,11.901989
19.000000,0.182632,11.987445
19.000000,0.185043,12.052085
19.100000,0.188549,12.142067
19.100000,0.190740,12.196746
19.100000,0.194685,12.294916
19.100000,0.198847,12.401581
19.100000,0.203010,12.512222
19.100000,0.205201,12.571253
19.100000,0.180341,9.320722
19.200000,0.182658,9.275554
19.200000,0.182915,8.933941
19.200000,0.186205,9.018476
19.200000,0.188837,9.086299
19.200000,0.187497,9.015743
19.200000,0.190349,9.090441
19.200000,0.188303,8.922036
19.300000,0.192472,9.031992
19.300000,0.195324,9.106820
19.300000,0.192901,8.693609
19.300000,0.195973,8.773327
19.300000,0.199045,8.852997
19.300000,0.194173,8.218067
19.300000,0.197465,8.303782
19.400000,0.196649,7.985532
19.400000,0.197736,7.890367
19.400000,0.193443,7.430656
19.400000,0.195638,7.488040
19.400000,0.198272,7.556791
19.400000,0.193370,7.023505
19.400000,0.197102,7.120683
19.500000,0.199957,7.195009
19.500000,0.203470,7.286562
19.500000,0.198783,6.789563
19.500000,0.195067,6.464425
19.500000,0.197702,6.533188
19.500000,0.193106,6.204580
19.500000,0.195522,6.267583
19.500000,0.198157,6.336288
19.600000,0.201451,6.422147
19.600000,0.204745,6.508010
19.600000,0.207161,6.570997
19.600000,0.195987,5.901264
19.600000,0.199501,5.992921
19.600000,0.195339,5.684436
19.600000,0.198413,5.764638
19.700000,0.200390,5.816180
19.700000,0.202805,5.879191
19.700000,0.197763,5.550546
19.700000,0.193158,5.238574
19.700000,0.196013,5.313052
19.700000,0.198867,5.387532
19.700000,0.196235,5.176678
19.800000,0.199968,5.274107
19.800000,0.203261,5.360082
19.800000,0.202601,5.320464
19.800000,0.205456,5.394972
19.800000,0.208749,5.480935
19.800000,0.211602,5.555418
19.800000,0.214676,5.635640
19.900000,0.198422,5.172290
19.900000,0.201935,5.263976
19.900000,0.197541,5.162376
19.900000,0.200176,5.231115
19.900000,0.195783,5.102447
19.900000,0.198637,5.176912
19.900000,0.200394,5.222739
19.900000,0.195343,5.087563
20.000000,0.198197,5.162008
20.000000,0.200613,5.225000
20.000000,0.201491,5.250741
20.000000,0.199076,5.193662
20.000000,0.194905,5.084349
20.000000,0.199078,5.193158
20.000000,0.195346,5.090665
20.100000,0.197543,5.147939
20.100000,0.200837,5.233839
20.100000,0.196228,5.114595
20.100000,0.199742,5.206212
20.100000,0.195791,5.105187
20.100000,0.199085,5.191100
20.100000,0.194696,5.075009
20.200000,0.198868,5.183836
20.200000,0.201723,5.258284
20.200000,0.233193,5.297933
20.200000,0.236926,5.395302
20.200000,0.240221,5.476447
20.200000,0.243296,5.532836
20.200000,0.246592,5.568706
20.300000,0.228326,5.040489
20.300000,0.231182,5.055783
20.300000,0.226415,4.877027
20.300000,0.229051,4.890411
20.300000,0.232566,4.896826
20.300000,0.236301,4.889523
20.300000,0.224567,4.489168
20.400000,0.227642,4.479637
20.400000,0.229838,4.476153
20.400000,0.232696,4.465578
20.400000,0.235112,4.469697
20.400000,0.238626,4.477240
20.400000,0.241920,4.482131
20.400000,0.229735,4.105094
20.400000,0.225181,3.909049
20.500000,0.227376,3.906570
20.500000,0.230230,3.902968
20.500000,0.233743,3.899930
20.500000,0.237695,3.899786
20.500000,0.225288,3.511746
20.500000,0.227702,3.513506
20.500000,0.229897,3.514975
20.500000,0.232092,3.515991
20.600000,0.236043,3.516190
20.600000,0.224292,3.125660
20.600000,0.227364,3.124318
20.600000,0.230874,3.123221
20.600000,0.227411,2.928259
20.600000,0.229824,2.928676
20.600000,0.232238,2.929261
20.700000,0.236407,2.930106
20.700000,0.238602,2.930267
20.700000,0.241016,2.930196
20.700000,0.243869,2.929863
20.700000,0.224250,2.344875
20.700000,0.228417,2.344418
20.700000,0.224720,2.178170
20.800000,0.226261,2.149625
20.800000,0.229989,2.149926
20.800000,0.224103,1.955231
20.800000,0.227172,1.955388
20.800000,0.230461,1.955395
20.800000,0.233970,1.955256
20.800000,0.237698,1.955065
20.900000,0.241865,1.953022
20.900000,0.244278,1.941160
20.900000,0.225065,1.321750
20.900000,0.228354,1.262610
20.900000,0.231863,1.190007
20.900000,0.234933,1.128999
20.900000,0.238662,1.047711
21.000000,0.242610,0.944781
21.000000,0.223374,0.271270
21.000000,0.226881,0.166905
21.000000,0.231264,0.044232
21.000000,0.227111,0.234257
21.000000,0.229302,0.287437
21.100000,0.224927,0.555791
21.100000,0.227336,0.614894
21.100000,0.230840,0.704761
21.100000,0.225587,0.957982
21.100000,0.227338,1.005668
21.100000,0.229528,1.065745
21.100000,0.232593,1.149402
21.100000,0.235001,1.213907
21.200000,0.239380,1.327851
21.200000,0.230829,1.571467
21.200000,0.234768,1.672173
21.200000,0.237831,1.751755
21.200000,0.230591,1.901239
21.200000,0.233435,1.976867
21.200000,0.237373,2.081514
21.300000,0.228147,2.199256
21.300000,0.224628,2.315084
21.300000,0.227688,2.394573
21.300000,0.230092,2.457247
21.300000,0.233808,2.554619
21.300000,0.235994,2.612148
21.400000,0.241022,2.744634
21.400000,0.232675,2.815980
21.400000,0.231130,2.872173
21.400000,0.226949,2.957824
21.400000,0.229351,3.020644
21.400000,0.225168,3.110935
21.400000,0.227570,3.173858
21.500000,0.229972,3.236865
21.500000,0.231719,3.282759
21.500000,0.226660,3.344724
21.500000,0.229935,3.430835
21.500000,0.225311,3.503061
21.500000,0.229240,3.606219
21.500000,0.224397,3.676042
21.500000,0.227888,3.767618
21.600000,0.229634,3.813421
21.600000,0.230928,3.916850
21.600000,0.229590,4.009154
21.600000,0.224743,4.077024
21.600000,0.227361,4.145835
21.600000,0.224476,4.265841
21.700000,0.228621,4.374693
21.700000,0.231458,4.449142
21.700000,0.227262,4.535602
21.700000,0.223720,4.638733
21.700000,0.226556,4.713224
21.700000,0.230046,4.804912
21.700000,0.226502,4.907712
21.800000,0.230428,5.010839
21.800000,0.233700,5.096768
21.800000,0.235209,5.182922
21.800000,0.238481,5.268844
21.800000,0.230311,5.202057
21.800000,0.233364,5.282265
21.900000,0.228941,5.199822
21.900000,0.231776,5.274299
21.900000,0.229314,5.192694
21.900000,0.224672,5.059199
21.900000,0.227942,5.145136
21.900000,0.231431,5.236806
22.000000,0.227225,5.141425
22.000000,0.230059,5.215908
22.000000,0.233329,5.301852
22.000000,0.234406,5.331301
22.000000,0.231303,5.254167
22.000000,0.226442,5.119677
22.000000,0.230148,5.217085
22.100000,0.233854,5.314483
22.100000,0.237996,5.423350
22.100000,0.225440,5.101275
22.100000,0.228491,5.181485
22.100000,0.230888,5.244513
22.100000,0.226899,5.140293
22.100000,0.229950,5.220515
22.200000,0.225961,5.115085
22.200000,0.228794,5.189571
22.200000,0.231191,5.252576
22.200000,0.233583,5.315698
22.200000,0.230688,5.242287
22.200000,0.226699,5.140145
22.200000,0.229750,5.220360
22.300000,0.225543,5.110625
22.300000,0.229465,5.213742
22.300000,0.225040,5.098821
22.300000,0.229179,5.207651
22.300000,0.224537,5.087889
22.300000,0.228676,5.196733
22.400000,0.224472,5.087914
22.400000,0.227304,5.162401
22.400000,0.229916,5.231157
22.400000,0.233620,5.328541
22.400000,0.236888,5.414467
22.400000,0.240374,5.506126
22.400000,0.244079,5.603531
22.500000,0.247784,5.700929
22.500000,0.227969,5.185109
22.500000,0.230583,5.253852
22.500000,0.226811,5.156383
22.500000,0.230078,5.242318
22.500000,0.233781,5.339706
22.600000,0.237484,5.437097
22.600000,0.241188,5.534495
22.600000,0.244238,5.614703
22.600000,0.225732,5.133443
22.600000,0.229652,5.236556
22.600000,0.225880,5.139101
22.700000,0.230234,5.253687
22.700000,0.233283,5.333890
22.700000,0.238074,5.459925
22.700000,0.240252,5.517224
22.700000,0.243737,5.608887
22.700000,0.247658,5.712002
22.700000,0.228061,5.202152
22.800000,0.230891,5.276629
22.800000,0.228446,5.213592
22.800000,0.228860,5.225047
22.800000,0.231908,5.305255
22.800000,0.227264,5.184962
22.800000,0.230094,5.259438
22.800000,0.225669,5.144842
22.800000,0.227628,5.196407
22.900000,0.229804,5.253692
22.900000,0.232634,5.328147
22.900000,0.227991,5.207833
22.900000,0.223348,5.087488
22.900000,0.226395,5.167702
22.900000,0.229877,5.259381
22.900000,0.225017,5.133317
23.000000,0.227845,5.207788
23.000000,0.232633,5.333832
23.000000,0.236551,5.436939
23.000000,0.239163,5.505689
23.000000,0.227264,5.196290
23.000000,0.229657,5.259313
23.000000,0.226102,5.167612
23.100000,0.228713,5.236354
23.100000,0.231977,5.322288
23.100000,0.236547,5.442604
23.100000,0.224867,5.138960
23.100000,0.229000,5.247790
23.200000,0.227185,5.201938
23.200000,0.230666,5.293602
23.200000,0.233059,5.356616
23.200000,0.236105,5.436817
23.200000,0.224860,5.144658
23.200000,0.227252,5.207674
23.200000,0.222827,5.093103
23.300000,0.225654,5.167578
23.300000,0.228047,5.230589
23.300000,0.223187,5.104539
23.300000,0.220502,5.035785
23.300000,0.224633,5.144627
23.300000,0.226372,5.190467
23.300000,0.228982,5.259216
23.300000,0.231156,5.316493
23.400000,0.224310,5.138896
23.400000,0.223393,5.115985
23.400000,0.226654,5.201917
23.400000,0.231002,5.316496
23.400000,0.234699,5.413880
23.400000,0.238179,5.505540
23.500000,0.219250,5.012839
23.500000,0.222075,5.087323
23.500000,0.224248,5.144619
23.500000,0.227726,5.236276
23.500000,0.231422,5.333654
23.500000,0.235118,5.431034
23.600000,0.238163,5.511231
23.600000,0.241642,5.602891
23.600000,0.245557,5.706017
23.600000,0.249038,5.797680
23.600000,0.252301,5.883608
23.600000,0.218426,5.001372
23.700000,0.222554,5.110201
23.700000,0.227335,5.236218
23.700000,0.230594,5.322145
23.700000,0.234290,5.419536
23.700000,0.236681,5.482550
23.700000,0.241246,5.602848
23.800000,0.244508,5.688782
23.800000,0.248422,5.791891
23.800000,0.251467,5.872089
23.800000,0.218465,5.012756
23.800000,0.221722,5.098698
23.800000,0.217733,4.995597
23.800000,0.213528,4.886765
23.900000,0.219390,5.041448
23.900000,0.222647,5.127379
23.900000,0.218006,5.007072
23.900000,0.220395,5.070076
23.900000,0.216840,4.978448
24.000000,0.220965,5.087298
24.000000,0.222261,5.121677
24.000000,0.219364,5.047203
24.000000,0.223706,5.161768
24.000000,0.225878,5.219053
24.000000,0.229787,5.322164
24.000000,0.217898,5.012817
24.100000,0.213259,4.892533
24.100000,0.217382,5.001369
24.100000,0.221072,5.098762
24.100000,0.216432,4.978454
24.100000,0.219470,5.058645
24.100000,0.215267,4.949795
24.100000,0.219171,5.052913
24.200000,0.215182,4.949803
24.200000,0.218654,5.041461
24.200000,0.222343,5.138852
24.200000,0.225165,5.213321
24.200000,0.226902,5.259153
24.200000,0.215016,4.949796
24.300000,0.211680,4.863864
24.300000,0.215150,4.955532
24.300000,0.218621,5.047187
24.300000,0.221441,5.121657
24.300000,0.225999,5.241957
24.300000,0.229037,5.322156
24.300000,0.217815,5.029980
24.400000,0.219608,5.075051
24.400000,0.216277,4.971352
24.400000,0.220402,5.080194
24.400000,0.223009,5.148951
24.400000,0.227136,5.257797
24.400000,0.229091,5.309355
24.400000,0.232567,5.401011
24.500000,0.235392,5.475486
24.500000,0.221124,5.049819
24.500000,0.223737,5.118567
24.500000,0.227221,5.210224
24.500000,0.225675,5.152380
24.500000,0.230251,5.272669
24.600000,0.235264,5.404417
24.600000,0.226651,5.166762
24.600000,0.229922,5.252694
24.600000,0.227023,5.178213
24.600000,0.230293,5.264144
24.600000,0.233345,5.344347
24.700000,0.236834,5.435995
24.700000,0.238578,5.481830
24.700000,0.227765,5.201145
24.700000,0.231688,5.304270
24.700000,0.227263,5.189678
24.700000,0.230533,5.275607
24.800000,0.229618,5.252702
24.800000,0.230685,5.281340
24.800000,0.226042,5.161046
24.800000,0.229093,5.241242
24.800000,0.225758,5.155298
24.800000,0.229245,5.246964
24.800000,0.232078,5.321440
24.900000,0.227652,5.206857
24.900000,0.231139,5.298533
24.900000,0.226714,5.183976
24.900000,0.230418,5.281373
24.900000,0.225775,5.161093
24.900000,0.228390,5.229841
24.900000,0.227699,5.212654
25.000000,0.227669,5.212658
25.000000,0.231808,5.321497
25.000000,0.236167,5.436072
25.000000,0.225572,5.161110
25.000000,0.229058,5.252775
25.000000,0.230583,5.292866
25.100000,0.226375,5.184029
25.100000,0.228554,5.241310
25.100000,0.225218,5.155385
25.100000,0.229356,5.264225
25.100000,0.231752,5.327236
25.100000,0.235020,5.413171
25.100000,0.239160,5.522000
25.200000,0.231217,5.315774
25.200000,0.230307,5.292865
25.200000,0.226752,5.201210
25.200000,0.231326,5.321533
25.200000,0.236554,5.459028
25.300000,0.240039,5.550692
25.300000,0.243307,5.636623
25.300000,0.246793,5.728290
25.300000,0.250497,5.825681
25.300000,0.253983,5.917340
25.300000,0.257906,6.020471
25.400000,0.262264,6.135046
25.400000,0.233420,5.384581
25.400000,0.231844,5.344472
25.400000,0.235763,5.447596
25.400000,0.238594,5.522070
25.400000,0.240772,5.579338
25.400000,0.243822,5.659535
25.500000,0.224010,5.143977
25.500000,0.227057,5.224182
25.500000,0.230540,5.315849
25.500000,0.234241,5.413242
25.500000,0.237725,5.504903
25.500000,0.240991,5.590829
25.500000,0.243604,5.659572
25.600000,0.230164,5.310143
25.600000,0.227928,5.252865
25.600000,0.230757,5.327337
25.600000,0.225244,5.184109
25.600000,0.228508,5.270045
25.600000,0.232643,5.378884
25.700000,0.236561,5.482013
25.700000,0.224444,5.166938
25.700000,0.229231,5.292974
25.700000,0.231625,5.355989
25.700000,0.233584,5.407545
25.700000,0.236414,5.482480
25.700000,0.224733,5.192256
25.800000,0.228650,5.344756
25.800000,0.231697,5.483567
25.800000,0.234962,5.637481
25.800000,0.238009,5.778655
25.800000,0.241710,5.958921
25.800000,0.244321,6.095745
25.800000,0.248021,6.300451
25.900000,0.253461,6.605161
25.900000,0.257376,6.814626
25.900000,0.261073,7.004103
25.900000,0.264769,7.190945
25.900000,0.268683,7.392189
26.000000,0.228818,6.483180
26.000000,0.232070,6.665107
26.000000,0.227635,6.633980
26.000000,0.230020,6.761212
26.000000,0.232406,6.887081
26.000000,0.228402,6.873666
26.000000,0.232087,7.065797
26.100000,0.228732,7.087260
26.100000,0.230898,7.201982
26.100000,0.226241,7.157062
26.100000,0.228623,7.284145
26.100000,0.232088,7.468706
26.100000,0.227212,7.411781
26.100000,0.230243,7.571961
26.200000,0.227763,7.611165
26.200000,0.230774,7.799399
26.200000,0.225680,7.730499
26.200000,0.229140,7.914041
26.200000,0.224908,7.891581
26.200000,0.229231,8.121257
26.300000,0.232257,8.281747
26.300000,0.227375,8.224339
26.300000,0.230615,8.395940
26.300000,0.227028,8.407129
26.300000,0.230051,8.567469
26.300000,0.224734,8.487345
26.300000,0.229268,8.728171
26.400000,0.232722,8.911647
26.400000,0.235960,9.083559
26.400000,0.239845,9.289751
26.400000,0.228340,9.083428
26.400000,0.231360,9.243769
26.400000,0.227332,9.232301
26.400000,0.229704,9.358342
26.500000,0.232292,9.495870
26.500000,0.235526,9.667791
26.500000,0.238761,9.839687
26.500000,0.242211,10.023009
26.500000,0.245014,10.171936
26.500000,0.247817,10.320866
26.500000,0.228173,9.885513
26.600000,0.232051,10.091743
