time_s,pos_err_m,ang_err_deg
3.700000,0.000015,0.000010
3.700000,0.000016,0.000010
3.700000,0.000017,0.000011
3.700000,0.000018,0.000012
3.700000,0.000017,0.000011
3.700000,0.000017,0.000011
3.700000,0.000018,0.000011
3.700000,0.000018,0.000011
3.800000,0.000019,0.000011
3.800000,0.000017,0.000010
3.800000,0.000018,0.000011
3.800000,0.000018,0.000011
3.800000,0.000019,0.000011
3.800000,0.000016,0.000010
3.800000,0.000017,0.000010
3.800000,0.000013,0.000008
3.800000,0.000014,0.000008
3.900000,0.000014,0.000008
3.900000,0.000009,0.000006
3.900000,0.000009,0.000005
3.900000,0.000009,0.000005
3.900000,0.000004,0.000002
3.900000,0.000004,0.000002
3.900000,0.000001,0.000001
4.000000,0.000001,0.000000
4.000000,0.000003,0.000002
4.000000,0.000004,0.000002
4.000000,0.000004,0.000003
4.000000,0.000005,0.000003
4.000000,0.000010,0.000006
4.000000,0.000011,0.000007
4.000000,0.000012,0.000007
4.100000,0.000013,0.000008
4.100000,0.000013,0.000008
4.100000,0.000014,0.000008
4.100000,0.000014,0.000008
4.100000,0.000014,0.000009
4.100000,0.000014,0.000009
4.100000,0.000015,0.000009
4.100000,0.000015,0.000009
4.200000,0.000012,0.000007
4.200000,0.000012,0.000007
4.200000,0.000010,0.000006
4.200000,0.000010,0.000006
4.200000,0.000010,0.000006
4.200000,0.000010,0.000006
4.200000,0.000003,0.000001
4.200000,0.000003,0.000001
4.200000,0.000002,0.000001
4.300000,0.000001,0.000001
4.300000,0.000002,0.000001
4.300000,0.000002,0.000002
4.300000,0.000003,0.000002
4.300000,0.000004,0.000003
4.300000,0.000008,0.000005
4.300000,0.000009,0.000006
4.300000,0.000010,0.000006
4.400000,0.000010,0.000006
4.400000,0.000012,0.000007
4.400000,0.000013,0.000007
4.400000,0.000013,0.000007
4.400000,0.000014,0.000008
4.400000,0.000014,0.000008
4.400000,0.000014,0.000008
4.500000,0.000014,0.000008
4.500000,0.000015,0.000009
4.500000,0.000015,0.000009
4.500000,0.000015,0.000009
4.500000,0.000014,0.000008
4.500000,0.000014,0.000008
4.500000,0.000013,0.000008
4.500000,0.000012,0.000007
4.600000,0.000011,0.000007
4.600000,0.000011,0.000007
4.600000,0.000009,0.000005
4.600000,0.000008,0.000005
4.600000,0.000008,0.000005
4.600000,0.000005,0.000003
4.600000,0.000004,0.000003
4.600000,0.000001,0.000001
4.700000,0.000001,0.000001
4.700000,0.000000,0.000000
4.700000,0.000000,0.000000
4.700000,0.000003,0.000002
4.700000,0.000004,0.000002
4.700000,0.000007,0.000003
4.700000,0.000007,0.000003
4.700000,0.000007,0.000003
4.800000,0.000007,0.000003
4.800000,0.000007,0.000003
4.800000,0.000010,0.000005
4.800000,0.000010,0.000005
4.800000,0.000009,0.000005
4.800000,0.000009,0.000004
4.800000,0.000009,0.000004
4.800000,0.000008,0.000004
4.900000,0.000007,0.000003
4.900000,0.000007,0.000003
4.900000,0.000007,0.000003
4.900000,0.000005,0.000002
4.900000,0.000004,0.000002
4.900000,0.000004,0.000001
4.900000,0.000004,0.000001
4.900000,0.000001,0.000001
5.000000,0.000001,0.000002
5.000000,0.000002,0.000002
5.000000,0.000002,0.000002
5.000000,0.000004,0.000004
5.000000,0.000004,0.000004
5.000000,0.000005,0.000004
5.000000,0.000006,0.000005
5.100000,0.000006,0.000005
5.100000,0.000007,0.000006
5.100000,0.000007,0.000005
5.100000,0.000007,0.000005
5.100000,0.000008,0.000006
5.100000,0.000007,0.000005
5.100000,0.000007,0.000005
5.100000,0.000007,0.000005
5.200000,0.000007,0.000005
5.200000,0.000006,0.000004
5.200000,0.000006,0.000004
5.200000,0.000005,0.000004
5.200000,0.000005,0.000004
5.200000,0.000005,0.000004
5.200000,0.000004,0.000004
5.300000,0.000004,0.000003
5.300000,0.000004,0.000003
5.300000,0.000000,0.000001
5.300000,0.000000,0.000001
5.300000,0.000000,0.000001
5.300000,0.000002,0.000000
5.300000,0.000002,0.000000
5.300000,0.000002,0.000000
5.400000,0.000004,0.000001
5.400000,0.000004,0.000001
5.400000,0.000004,0.000001
5.400000,0.000003,0.000000
5.400000,0.000003,0.000000
5.400000,0.000005,0.000001
5.400000,0.000005,0.000001
5.400000,0.000005,0.000001
5.500000,0.000005,0.000001
5.500000,0.000004,0.000001
5.500000,0.000004,0.000001
5.500000,0.000004,0.000000
5.500000,0.000003,0.000000
5.500000,0.000002,0.000000
5.500000,0.000002,0.000000
5.500000,0.000001,0.000001
5.600000,0.000001,0.000001
5.600000,0.000001,0.000001
5.600000,0.000000,0.000002
5.600000,0.000001,0.000002
5.600000,0.000001,0.000002
5.600000,0.000003,0.000003
5.600000,0.000003,0.000003
5.600000,0.000002,0.000003
5.700000,0.000004,0.000004
5.700000,0.000003,0.000004
5.700000,0.000004,0.000004
5.700000,0.000004,0.000004
5.700000,0.000004,0.000004
5.700000,0.000004,0.000004
5.700000,0.000004,0.000004
5.700000,0.000004,0.000004
5.800000,0.000003,0.000004
5.800000,0.000003,0.000004
5.800000,0.000003,0.000003
5.800000,0.000002,0.000003
5.800000,0.000001,0.000002
5.800000,0.000001,0.000002
5.800000,0.000000,0.000002
5.900000,0.000000,0.000002
5.900000,0.000001,0.000002
5.900000,0.000002,0.000001
5.900000,0.000002,0.000001
5.900000,0.000003,0.000000
5.900000,0.000003,0.000000
5.900000,0.000003,0.000000
6.000000,0.000003,0.000000
6.000000,0.000003,0.000000
6.000000,0.000003,0.000000
6.000000,0.000003,0.000000
6.000000,0.000003,0.000000
6.000000,0.000003,0.000001
6.000000,0.000003,0.000000
6.000000,0.000002,0.000001
6.100000,0.000002,0.000001
6.100000,0.000002,0.000001
6.100000,0.000001,0.000001
6.100000,0.000001,0.000001
6.100000,0.000000,0.000002
6.100000,0.000000,0.000002
6.100000,0.000001,0.000002
6.100000,0.000001,0.000003
6.200000,0.000001,0.000003
6.200000,0.000001,0.000003
6.200000,0.000001,0.000003
6.200000,0.000002,0.000003
6.200000,0.000003,0.000003
6.200000,0.000002,0.000003
6.200000,0.000002,0.000003
6.200000,0.000002,0.000003
6.300000,0.000002,0.000003
6.300000,0.000002,0.000003
6.300000,0.000002,0.000003
6.300000,0.000002,0.000003
6.300000,0.000002,0.000003
6.300000,0.000002,0.000003
6.300000,0.000002,0.000003
6.300000,0.000002,0.000003
6.400000,0.000002,0.000003
6.400000,0.000001,0.000002
6.400000,0.000001,0.000002
6.400000,0.000000,0.000002
6.400000,0.000000,0.000002
6.400000,0.000001,0.000001
6.400000,0.000001,0.000001
6.500000,0.000001,0.000001
6.500000,0.000002,0.000001
6.500000,0.000002,0.000001
6.500000,0.000002,0.000001
6.500000,0.000002,0.000001
6.500000,0.000002,0.000001
6.500000,0.000002,0.000001
6.500000,0.000002,0.000001
6.600000,0.000002,0.000001
6.600000,0.000002,0.000001
6.600000,0.000002,0.000001
6.600000,0.000002,0.000001
6.600000,0.000001,0.000001
6.600000,0.000001,0.000002
6.700000,0.000001,0.000002
6.700000,0.000000,0.000002
6.700000,0.000000,0.000002
6.700000,0.000000,0.000002
6.700000,0.000000,0.000002
6.700000,0.000000,0.000002
6.800000,0.000000,0.000002
6.800000,0.000000,0.000002
6.800000,0.000000,0.000002
6.800000,0.000000,0.000002
6.800000,0.000000,0.000002
6.800000,0.000000,0.000002
6.800000,0.000002,0.000003
6.900000,0.000002,0.000003
6.900000,0.000002,0.000003
6.900000,0.000002,0.000003
6.900000,0.000001,0.000003
6.900000,0.000001,0.000003
6.900000,0.000001,0.000003
6.900000,0.000001,0.000002
7.000000,0.000001,0.000002
7.000000,0.000000,0.000002
7.000000,0.000000,0.000002
7.000000,0.000000,0.000002
7.000000,0.000000,0.000002
7.000000,0.000000,0.000002
7.000000,0.000000,0.000002
7.100000,0.000000,0.000002
7.100000,0.000000,0.000002
7.100000,0.000000,0.000002
7.100000,0.000000,0.000002
7.100000,0.000000,0.000002
7.100000,0.000000,0.000002
7.100000,0.000000,0.000002
7.100000,0.000001,0.000001
7.200000,0.000001,0.000001
7.200000,0.000001,0.000001
7.200000,0.000001,0.000002
7.200000,0.000001,0.000002
7.200000,0.000000,0.000002
7.200000,0.000000,0.000002
7.300000,0.000000,0.000002
7.300000,0.000085,0.000007
7.300000,0.000150,0.000012
7.300000,0.000235,0.000016
7.300000,0.000315,0.000015
7.300000,0.000440,0.000014
7.400000,0.000600,0.000017
7.400000,0.000750,0.000019
7.400000,0.000860,0.000021
7.400000,0.001010,0.000021
7.400000,0.001170,0.007982
7.400000,0.001338,0.045772
7.400000,0.001457,0.090876
7.500000,0.001555,0.135238
7.500000,0.001713,0.206923
7.500000,0.001860,0.273565
7.500000,0.001978,0.333528
7.500000,0.002126,0.419736
7.500000,0.002263,0.508793
7.500000,0.002390,0.593835
7.600000,0.002556,0.700868
7.600000,0.002713,0.793366
7.600000,0.002860,0.874045
7.600000,0.003008,0.952926
7.600000,0.003145,1.028471
7.600000,0.003312,1.125041
7.600000,0.003479,1.225973
7.700000,0.003606,1.304038
7.700000,0.003763,1.398724
7.700000,0.003881,1.467927
7.700000,0.004009,1.541279
7.700000,0.004176,1.635981
7.700000,0.004352,1.736879
7.800000,0.004519,1.833986
7.800000,0.004676,1.926768
7.800000,0.004794,1.996650
7.800000,0.004902,2.060521
7.800000,0.005030,2.135479
7.800000,0.005177,2.229152
7.800000,0.005294,2.320472
7.800000,0.005439,2.460908
7.900000,0.005545,2.595439
7.900000,0.005697,2.843315
7.900000,0.005866,3.177072
7.900000,0.005987,3.436500
7.900000,0.006136,3.763228
7.900000,0.006275,4.093623
8.000000,0.006431,4.502435
8.000000,0.006541,4.816736
8.000000,0.006686,5.259685
8.000000,0.006830,5.724071
8.000000,0.006992,6.262585
8.000000,0.007153,6.819464
8.100000,0.007322,7.432138
8.100000,0.007455,7.941505
8.100000,0.007561,8.365159
8.100000,0.007691,8.914885
8.100000,0.007830,9.525000
8.100000,0.007942,10.038773
8.100000,0.008095,10.801264
8.200000,0.008197,11.341094
8.200000,0.008330,12.094470
8.200000,0.008430,12.673060
8.200000,0.008539,13.298032
8.200000,0.008656,13.956617
8.200000,0.008764,14.550837
8.200000,0.008873,15.132162
8.200000,0.008981,15.708763
8.300000,0.009130,16.526679
8.300000,0.009245,17.199561
8.300000,0.008690,17.953407
8.300000,0.008543,18.721644
8.300000,0.008579,19.381403
8.300000,0.008684,20.025542
8.400000,0.008838,20.938707
8.400000,0.008967,21.710852
8.400000,0.009079,22.414129
8.400000,0.009175,23.040331
8.400000,0.009293,23.842748
8.400000,0.008379,24.288791
8.400000,0.008438,24.690233
8.500000,0.008519,24.672229
8.500000,0.008250,24.318040
8.500000,0.008306,24.359835
8.500000,0.008364,24.803069
8.500000,0.008431,25.691048
8.500000,0.008679,27.054571
8.500000,0.008912,28.250079
8.600000,0.009112,29.189689
8.600000,0.008395,29.638054
8.600000,0.008669,30.440604
8.600000,0.008875,30.982248
8.600000,0.009115,31.651178
8.600000,0.009354,32.429091
8.600000,0.009623,33.476768
8.700000,0.008884,33.894671
8.700000,0.009101,34.836150
8.700000,0.009336,35.799956
8.700000,0.009536,36.568848
8.700000,0.009821,37.603392
8.700000,0.010089,38.577605
8.700000,0.009750,38.896770
8.800000,0.009854,39.737100
8.800000,0.010070,40.623575
8.800000,0.010334,41.728424
8.800000,0.010598,42.821146
8.800000,0.010215,43.078761
8.800000,0.010448,44.020092
8.800000,0.010722,44.926123
8.900000,0.010619,44.715864
8.900000,0.010834,45.015856
8.900000,0.011089,45.113969
8.900000,0.010967,44.342053
8.900000,0.011018,44.201438
8.900000,0.010775,43.159850
8.900000,0.010782,43.107252
9.000000,0.010634,42.603325
9.000000,0.010633,42.674189
9.000000,0.010500,42.302704
9.000000,0.010499,42.357326
9.000000,0.010499,42.367895
9.000000,0.010500,42.334584
9.000000,0.010501,42.274409
9.100000,0.010502,42.229388
9.100000,0.010502,42.221759
9.100000,0.010502,42.244805
9.100000,0.009401,37.377535
9.100000,0.009401,37.403329
9.100000,0.009134,35.814852
9.100000,0.009134,35.804660
9.200000,0.009135,35.780061
9.200000,0.009135,35.766005
9.200000,0.009135,35.763198
9.200000,0.009135,35.770053
9.200000,0.009135,35.779503
9.200000,0.009135,35.790239
9.200000,0.009135,35.794432
9.300000,0.008052,29.341347
9.300000,0.008052,29.336294
9.300000,0.008052,29.330534
9.300000,0.008053,29.326494
9.300000,0.008126,29.326708
9.300000,0.007659,25.995038
9.300000,0.007737,25.999108
9.400000,0.007724,25.523813
9.400000,0.007817,25.523635
9.400000,0.007667,24.196808
9.400000,0.007765,24.194155
9.400000,0.007903,24.192685
9.400000,0.008002,24.192373
9.400000,0.008150,24.192960
9.500000,0.007866,21.874377
9.500000,0.007985,21.875309
9.500000,0.008123,21.875846
9.500000,0.008262,21.875699
9.500000,0.008381,21.875189
9.500000,0.008490,21.874606
9.500000,0.008688,21.873830
9.600000,0.007540,17.137092
9.600000,0.007669,17.137362
9.600000,0.007331,15.345545
9.600000,0.007430,15.345790
9.600000,0.007560,15.345954
9.600000,0.006496,10.752069
9.600000,0.006676,10.751787
9.700000,0.006223,8.652030
9.700000,0.006343,8.651910
9.700000,0.006483,8.651904
9.700000,0.006030,6.487388
9.700000,0.006190,6.487562
9.700000,0.005739,4.153192
9.700000,0.005859,4.153211
9.800000,0.006003,4.017425
9.800000,0.006258,4.017341
9.800000,0.005956,1.845283
9.800000,0.005566,0.103528
9.800000,0.005766,0.103543
9.800000,0.005407,0.184515
9.800000,0.005782,0.184448
9.900000,0.006119,0.183793
9.900000,0.006219,0.136182
9.900000,0.006523,0.156146
9.900000,0.007164,0.148814
9.900000,0.007765,0.030761
9.900000,0.008363,0.091184
9.900000,0.008801,0.134332
10.000000,0.009198,0.238098
10.000000,0.009836,0.284613
10.000000,0.010524,0.324070
10.000000,0.011106,0.437383
10.000000,0.011780,0.446542
10.000000,0.012452,0.544308
10.000000,0.013033,0.643453
10.100000,0.013680,0.721834
10.100000,0.014477,0.829701
10.100000,0.015274,0.917247
10.100000,0.015871,1.013068
10.100000,0.016619,1.086387
10.100000,0.017267,1.150958
10.100000,0.018065,1.241206
10.200000,0.018617,1.309193
10.200000,0.019495,1.412278
10.200000,0.020043,1.475482
10.200000,0.020756,1.532418
10.200000,0.021195,1.578482
10.200000,0.021908,1.662205
10.200000,0.022650,1.731623
10.200000,0.023368,1.795859
10.300000,0.024206,1.872990
10.300000,0.025043,1.958040
10.300000,0.025820,2.056130
10.300000,0.026257,2.164243
10.300000,0.027271,2.337698
10.300000,0.028345,2.520432
10.300000,0.029360,2.674790
10.400000,0.029686,2.793717
10.400000,0.030581,2.917836
10.400000,0.031416,3.057421
10.400000,0.031553,3.147317
10.400000,0.032744,3.407691
10.400000,0.032940,3.529317
10.400000,0.033713,3.699984
10.500000,0.034487,3.857773
10.500000,0.035100,4.037035
10.500000,0.035993,4.210969
10.500000,0.036767,4.383382
10.500000,0.037318,4.608873
10.500000,0.037999,4.850532
10.500000,0.038770,5.060000
10.600000,0.039531,5.288723
10.600000,0.040304,5.473847
10.600000,0.040676,5.645516
10.600000,0.041567,5.878535
10.600000,0.042456,6.139121
10.600000,0.042827,6.362940
10.600000,0.043775,6.666336
10.700000,0.044663,6.941771
10.700000,0.045611,7.218046
10.700000,0.046382,7.431495
10.700000,0.047271,7.673512
10.700000,0.048041,7.886356
10.700000,0.048988,8.157520
10.700000,0.048229,8.420266
10.800000,0.049353,8.758120
10.800000,0.049902,8.987150
10.800000,0.050967,9.297674
10.800000,0.051736,9.517759
10.800000,0.052741,9.803781
10.800000,0.053569,10.040726
10.800000,0.051897,10.200694
10.900000,0.052724,10.443146
10.900000,0.053610,10.707904
10.900000,0.054613,11.032563
10.900000,0.055614,11.386340
10.900000,0.053676,11.442854
10.900000,0.054736,11.827284
11.000000,0.054757,11.999091
11.000000,0.054805,12.237270
11.000000,0.055629,12.513710
11.000000,0.056334,12.766797
11.000000,0.057332,13.158967
11.000000,0.055069,13.087323
11.000000,0.055889,13.435017
11.100000,0.055256,13.706320
11.100000,0.056194,14.067650
11.100000,0.057132,14.416778
11.100000,0.057835,14.678426
11.100000,0.058772,15.035262
11.100000,0.055877,14.880163
11.100000,0.056638,15.184161
11.200000,0.057457,15.514431
11.200000,0.058333,15.866139
11.200000,0.059210,16.212127
11.200000,0.056214,16.177047
11.200000,0.057214,16.537268
11.200000,0.056147,16.624166
11.200000,0.057034,16.943360
11.300000,0.057984,17.288596
11.300000,0.059123,17.705006
11.300000,0.060072,18.051349
11.300000,0.056747,17.658082
11.300000,0.057901,18.046609
11.300000,0.056915,18.075271
11.400000,0.057939,18.417080
11.400000,0.058757,18.691271
11.400000,0.059426,18.957232
11.400000,0.060311,19.255907
11.400000,0.061128,19.531740
11.400000,0.058336,19.025455
11.400000,0.057358,18.940534
11.400000,0.058455,19.283815
11.500000,0.059478,19.603881
11.500000,0.058506,19.395635
11.500000,0.059529,19.716029
11.500000,0.060698,20.082637
11.500000,0.061754,20.403671
11.500000,0.063312,20.862301
11.600000,0.064247,21.137325
11.600000,0.065492,21.503766
11.600000,0.062563,20.714472
11.600000,0.063731,21.057841
11.600000,0.064822,21.378420
11.600000,0.062215,20.610445
11.600000,0.063229,20.908339
11.700000,0.064398,21.252083
11.700000,0.065177,21.481224
11.700000,0.062218,20.650290
11.700000,0.062842,20.833531
11.700000,0.064011,21.177070
11.700000,0.065337,21.566400
11.700000,0.066583,21.932849
11.700000,0.067518,22.207735
11.800000,0.068530,22.505552
11.800000,0.069230,22.711736
11.800000,0.070319,23.032474
11.800000,0.071174,23.284461
11.800000,0.072184,23.582255
11.800000,0.073349,23.925570
11.800000,0.064473,21.224676
11.900000,0.065801,21.574258
11.900000,0.064840,21.093870
11.900000,0.065779,21.314593
11.900000,0.066717,21.536175
11.900000,0.067812,21.794962
11.900000,0.068828,22.028183
11.900000,0.066576,21.041076
11.900000,0.067437,21.222555
12.000000,0.068244,21.348933
12.000000,0.067368,20.752271
12.000000,0.068544,21.008017
12.000000,0.069797,21.287748
12.000000,0.070815,21.517273
12.000000,0.068041,20.229977
12.000000,0.069296,20.506685
12.100000,0.068573,20.006776
12.100000,0.069985,20.311081
12.100000,0.071162,20.564820
12.100000,0.070441,20.021357
12.100000,0.071619,20.237128
12.100000,0.071323,19.872671
12.200000,0.071921,19.835578
12.200000,0.073493,20.102962
12.200000,0.074671,20.319394
12.200000,0.075614,20.496057
12.200000,0.072505,19.149490
12.200000,0.073449,19.291070
12.200000,0.072484,18.660894
12.300000,0.073746,18.813197
12.300000,0.074929,18.962981
12.300000,0.076032,19.117764
12.300000,0.077135,19.286455
12.300000,0.073530,17.897357
12.300000,0.074555,18.059902
12.300000,0.074148,17.734070
12.400000,0.074288,17.584297
12.400000,0.075157,17.705315
12.400000,0.073934,17.098674
12.400000,0.074882,17.229487
12.400000,0.076145,17.409345
12.400000,0.077487,17.607339
12.400000,0.073458,16.193078
12.500000,0.074644,16.370096
12.500000,0.075750,16.532719
12.500000,0.076699,16.669703
12.500000,0.077805,16.827479
12.500000,0.078753,16.962173
12.500000,0.074623,15.573205
12.500000,0.074636,15.378183
12.600000,0.075981,15.574533
12.600000,0.075758,15.346626
12.600000,0.074124,14.697339
12.600000,0.074917,14.771280
12.600000,0.075869,14.828778
12.600000,0.074556,14.077027
12.600000,0.073321,13.289459
12.700000,0.074835,13.271148
12.700000,0.076110,13.259143
12.700000,0.074558,12.463189
12.700000,0.075994,12.417444
12.700000,0.077192,12.361222
12.700000,0.078310,12.303391
12.800000,0.079589,12.242621
12.800000,0.076854,11.128459
12.800000,0.078052,11.088455
12.800000,0.077443,10.562568
12.800000,0.078803,10.473543
12.800000,0.080245,10.347054
12.800000,0.081527,10.226231
12.900000,0.074206,8.181164
12.900000,0.075329,8.066874
12.900000,0.076131,7.980087
12.900000,0.077175,7.862360
12.900000,0.078619,7.696503
12.900000,0.079904,7.542327
12.900000,0.080948,7.401435
13.000000,0.082154,7.220939
13.000000,0.076949,5.772144
13.000000,0.077995,5.606405
13.000000,0.076903,5.045430
13.000000,0.078029,4.881551
13.000000,0.079234,4.714886
13.000000,0.080279,4.561859
13.000000,0.081485,4.359803
13.100000,0.082210,4.224973
13.100000,0.075256,2.306549
13.100000,0.076222,2.111970
13.100000,0.077349,1.892409
13.100000,0.078475,1.687230
13.100000,0.074199,0.576493
13.100000,0.075325,0.370708
13.100000,0.076210,0.192259
13.200000,0.077020,0.143471
13.200000,0.078067,0.389738
13.200000,0.077291,1.149711
13.200000,0.078418,1.427255
13.200000,0.079545,1.711880
13.200000,0.075338,2.723644
13.200000,0.076383,2.990877
13.300000,0.077991,3.395474
13.300000,0.079382,3.733593
13.300000,0.080491,4.001272
13.300000,0.081857,4.357914
13.300000,0.074845,5.857328
13.300000,0.076125,6.227279
13.400000,0.076978,6.472827
13.400000,0.078172,6.807116
13.400000,0.076487,7.472792
13.400000,0.077367,7.695418
13.400000,0.076012,8.424073
13.400000,0.077452,8.776426
13.400000,0.076006,9.478622
13.400000,0.077176,9.779240
13.500000,0.078436,10.107751
13.500000,0.076900,10.797487
13.500000,0.078249,11.146531
13.500000,0.079596,11.490091
13.500000,0.080853,11.806910
13.500000,0.082020,12.100038
13.500000,0.083455,12.462424
13.600000,0.084800,12.805362
13.600000,0.077945,13.850076
13.600000,0.078752,14.058111
13.600000,0.079828,14.335415
13.600000,0.080814,14.588911
13.600000,0.082167,14.932979
13.600000,0.078170,15.193037
13.600000,0.079210,15.443670
13.700000,0.077920,15.656138
13.700000,0.078865,15.884650
13.700000,0.080188,16.205388
13.700000,0.078870,16.412528
13.700000,0.080162,16.711261
13.700000,0.079030,16.858641
13.700000,0.080123,17.110965
13.700000,0.080838,17.363269
13.800000,0.079427,17.421127
13.800000,0.080917,17.764131
13.800000,0.082307,18.084414
13.800000,0.083994,18.473740
13.800000,0.085482,18.817604
13.800000,0.081475,18.556054
13.900000,0.082964,18.899958
13.900000,0.084551,19.264072
13.900000,0.083342,19.235609
13.900000,0.084631,19.493877
13.900000,0.086117,19.774222
13.900000,0.087800,20.087171
13.900000,0.084571,19.640256
14.000000,0.086058,19.940095
14.000000,0.086675,20.114718
14.000000,0.088062,20.388545
14.000000,0.089745,20.685735
14.000000,0.091031,20.890639
14.000000,0.092416,21.103068
14.000000,0.086131,19.920199
14.100000,0.087817,20.210078
14.100000,0.089305,20.481194
14.100000,0.091189,20.829102
14.100000,0.092675,21.095932
14.100000,0.093765,21.284861
14.100000,0.095250,21.535293
14.200000,0.089878,20.244634
14.200000,0.090064,20.214275
14.200000,0.091652,20.487502
14.200000,0.093339,20.784252
14.200000,0.094727,21.030381
14.200000,0.096115,21.275060
14.200000,0.089363,19.427227
14.300000,0.090655,19.648923
14.300000,0.091946,19.869344
14.300000,0.093336,20.106888
14.300000,0.094627,20.328765
14.300000,0.095917,20.552229
14.300000,0.091580,19.168740
14.300000,0.092971,19.410910
14.400000,0.093321,19.359636
14.400000,0.092819,19.118238
14.400000,0.094268,19.299580
14.400000,0.095934,19.471743
14.400000,0.097080,19.575849
14.400000,0.098954,19.744581
14.400000,0.100207,19.867955
14.500000,0.092856,17.702783
14.500000,0.094168,17.852299
14.500000,0.095480,18.005228
14.500000,0.097011,18.180196
14.500000,0.099198,18.414011
14.500000,0.100728,18.567185
14.500000,0.102149,18.706362
14.600000,0.103569,18.847090
14.600000,0.105099,19.003653
14.600000,0.106520,19.154165
14.600000,0.107612,19.272322
14.600000,0.109142,19.438768
14.600000,0.110671,19.600485
14.600000,0.112309,19.750550
