time_s,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
1754150898.248510,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150898.279746,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150898.310269,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150898.341312,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150898.374185,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150898.404304,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150898.434687,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150898.466123,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150898.497111,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150898.523829,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150898.552833,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150898.582361,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150898.612555,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150898.644910,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150898.677074,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150898.708319,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150898.735596,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150898.764904,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150898.795332,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150898.826566,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150898.856345,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150898.884967,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150898.916845,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150898.949265,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150898.978720,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150899.011904,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150899.039748,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150899.067378,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150899.097893,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150899.129638,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150899.160436,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150899.192767,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150899.224417,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150899.254710,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150899.284331,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150899.314026,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150899.345156,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150899.374659,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150899.405370,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150899.432919,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150899.463662,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150899.493848,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150899.525447,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150899.556488,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150899.586913,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150899.613357,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150899.643701,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150899.674043,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150899.706904,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150899.734791,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150899.763849,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150899.794611,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150899.825889,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150899.857597,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150899.885561,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150899.914056,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150899.944077,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150899.974682,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150900.006151,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150900.035248,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150900.066917,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150900.094762,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150900.125015,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150900.156092,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150900.184406,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150900.214423,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150900.244735,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150900.275031,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150900.308805,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150900.341035,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150900.369650,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150900.398298,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150900.428869,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150900.460352,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150900.490719,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150900.522702,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150900.550569,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150900.581520,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150900.611770,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150900.643234,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150900.673466,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150900.702183,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150900.731494,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150900.761719,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150900.791825,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150900.824828,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150900.854928,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150900.885923,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150900.915900,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150900.948652,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150900.980399,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150901.008648,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150901.042320,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150901.071073,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150901.099880,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150901.130425,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150901.159798,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150901.189589,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150901.222046,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150901.253704,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150901.283672,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150901.315760,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150901.344485,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150901.372698,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150901.403569,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150901.432827,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150901.464785,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150901.495592,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150901.525592,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150901.558155,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150901.588408,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150901.619195,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150901.650882,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150901.682037,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150901.709878,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150901.741119,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150901.768834,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150901.799878,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150901.829000,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150901.860594,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150901.892064,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150901.926243,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150901.954667,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150901.983044,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150902.010872,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150902.042066,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150902.071786,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150902.102436,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150902.137787,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150902.167734,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150902.200081,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150902.228915,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150902.260371,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150902.293643,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150902.323201,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150902.352703,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150902.381426,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150902.409532,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150902.440797,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150902.469473,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150902.501061,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150902.531260,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150902.561939,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150902.590158,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150902.618966,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150902.649923,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150902.681127,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150902.710320,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150902.745956,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150902.773273,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150902.806541,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150902.832968,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150902.871533,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150902.893422,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150902.924730,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150902.954928,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150902.983378,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150903.014539,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150903.046670,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150903.076280,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150903.106624,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150903.137702,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150903.166459,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150903.195749,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150903.226032,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150903.254816,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000
1754150903.265539,0.220000,0.000000,0.000000,0.000000,0.000000,-0.050000
1754150903.364990,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150903.465213,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150903.565521,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150903.576486,0.220000,0.000000,0.000000,0.000000,0.000000,-0.150000
1754150903.676569,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150903.777184,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150903.841024,0.220000,0.000000,0.000000,0.000000,0.000000,-0.250000
1754150903.941326,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150904.041802,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150904.142456,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150904.242287,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150904.342563,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150904.442905,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150904.543429,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150904.643509,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150904.743740,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150904.844222,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150904.944472,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150905.044791,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150905.145262,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150905.246778,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150905.346158,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150905.446891,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150905.546830,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150905.647737,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150905.747525,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150905.847845,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150905.948209,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150906.048695,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150906.148869,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150906.249206,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150906.350758,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150906.451106,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150906.551353,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150906.651655,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150906.751919,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150906.852293,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150906.952571,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150907.053023,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150907.153196,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150907.253522,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150907.353830,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150907.454500,0.220000,0.000000,0.000000,0.000000,0.000000,-0.300000
1754150907.506810,0.220000,0.000000,0.000000,0.000000,0.000000,-0.250000
1754150907.608018,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150907.708793,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150907.808914,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150907.909233,0.220000,0.000000,0.000000,0.000000,0.000000,-0.200000
1754150907.928903,0.220000,0.000000,0.000000,0.000000,0.000000,-0.150000
1754150908.029627,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150908.129640,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150908.229937,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150908.330339,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150908.430876,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150908.531173,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150908.631472,0.220000,0.000000,0.000000,0.000000,0.000000,-0.100000
1754150908.695032,0.220000,0.000000,0.000000,0.000000,0.000000,-0.050000
1754150908.795337,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150908.895715,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150908.995999,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150909.096360,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150909.196616,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150909.297029,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150909.397267,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150909.497604,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150909.598404,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150909.698242,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150909.798452,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150909.898845,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150909.999789,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150910.099553,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150910.199857,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150910.300266,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150910.400692,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150910.500939,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150910.601351,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150910.701591,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150910.801968,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150910.902274,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150911.002558,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150911.103104,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150911.205043,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150911.304253,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150911.404769,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150911.505025,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150911.605319,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150911.705611,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150911.806390,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150911.906206,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150912.007039,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150912.107288,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
1754150912.207751,0.220000,0.000000,0.000000,0.000000,0.000000,-0.000000
